Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
James Edwards,34,DET,C,82,70,27.8,5.6,11.3,.498,0.0,0.0,.000,5.6,11.3,.499,.498,3.2,4.3,.749,1.4,2.8,4.2,0.8,0.3,0.5,1.6,3.6,14.5,
Gerald Wilkins,26,NYK,SG,82,80,31.8,5.8,12.6,.457,0.5,1.5,.312,5.3,11.1,.477,.476,2.5,3.2,.803,1.6,2.9,4.5,4.0,1.2,0.3,2.4,2.3,14.5,
Johnny Dawkins,26,PHI,PG,81,81,35.4,5.7,11.7,.489,0.3,0.8,.333,5.5,10.9,.501,.501,2.6,3.0,.861,0.6,2.5,3.0,7.4,1.5,0.1,2.6,2.0,14.3,
Sherman Douglas,23,MIA,PG,81,66,30.5,5.7,11.6,.494,0.1,0.4,.161,5.7,11.2,.505,.496,2.8,4.0,.687,0.9,1.7,2.5,7.6,1.8,0.1,3.0,2.3,14.3,
Vern Fleming,27,IND,PG,82,82,35.1,5.7,11.2,.508,0.1,0.4,.353,5.5,10.8,.514,.515,2.8,3.6,.782,1.4,2.5,3.9,7.4,1.1,0.1,2.5,2.6,14.3,
Thurl Bailey,28,UTA,SF,82,33,31.5,5.7,11.9,.481,0.0,0.1,.000,5.7,11.8,.485,.481,2.7,3.5,.779,1.4,3.6,5.0,1.7,0.4,1.2,1.7,2.1,14.2,
Alvin Robertson,27,MIL,SG,81,81,32.1,5.9,11.7,.503,0.0,0.3,.154,5.8,11.4,.513,.505,2.4,3.3,.741,2.8,4.1,6.9,5.5,2.6,0.2,2.7,3.5,14.2,"DPOY-5,DEF2"
Mark Aguirre,30,DET,SF,78,40,25.7,5.6,11.5,.488,0.4,1.2,.333,5.2,10.3,.506,.505,2.5,3.3,.756,1.5,2.4,3.9,1.9,0.4,0.2,1.6,2.6,14.1,
Jack Sikma,34,MIL,C,71,70,31.7,4.8,11.6,.416,1.0,2.8,.342,3.9,8.8,.439,.457,3.2,3.7,.885,1.5,5.4,6.9,3.2,1.1,0.7,2.0,3.4,13.9,
Mike Gminski,30,PHI,C,81,81,32.8,5.7,12.4,.457,0.0,0.2,.176,5.6,12.2,.462,.459,2.4,2.9,.821,2.4,6.1,8.5,1.6,0.5,1.3,1.2,1.7,13.7,
Craig Ehlo,28,CLE,SG,81,64,35.7,5.4,11.6,.464,1.3,3.1,.419,4.1,8.5,.480,.519,1.6,2.3,.681,1.8,3.6,5.4,4.6,1.6,0.3,2.0,2.8,13.6,
Glen Rice,22,MIA,SF,77,60,30.0,6.1,13.9,.439,0.2,0.9,.246,5.9,13.0,.452,.447,1.2,1.6,.734,1.3,3.3,4.6,1.8,0.9,0.4,1.5,2.6,13.6,
Buck Williams,29,POR,PF,82,82,34.2,5.0,9.2,.548,0.0,0.0,.000,5.0,9.2,.548,.548,3.5,5.0,.706,3.0,6.7,9.8,1.4,0.8,0.5,2.0,3.5,13.6,"MVP-10,DEF1"
Benoit Benjamin,25,LAC,C,71,58,32.6,5.1,9.7,.526,0.0,0.0,.000,5.1,9.7,.527,.526,3.3,4.5,.732,2.2,7.1,9.3,2.2,0.8,2.6,2.6,3.1,13.5,
Ledell Eackles,23,WSB,SG,78,8,21.7,5.3,12.1,.439,0.2,0.8,.322,5.1,11.3,.447,.449,2.7,3.6,.750,0.9,1.3,2.2,2.3,0.6,0.1,1.8,2.0,13.5,
Otis Smith,26,ORL,SF,65,35,25.3,5.4,10.9,.492,0.2,0.6,.250,5.2,10.3,.506,.499,2.6,3.4,.761,1.8,2.8,4.6,2.3,1.2,0.9,1.6,2.7,13.5,
Horace Grant,24,CHI,PF,80,80,34.4,5.6,10.7,.523,0.0,0.0,,5.6,10.7,.523,.523,2.2,3.2,.699,3.0,4.9,7.9,2.8,1.2,1.1,1.4,2.9,13.4,
Gary Grant,24,LAC,PG,44,44,34.8,5.5,11.8,.466,0.1,0.5,.238,5.4,11.3,.476,.471,2.0,2.6,.779,1.3,3.1,4.4,10.0,2.5,0.1,4.7,2.7,13.1,
Purvis Short,32,NJN,SF,82,24,27.0,5.3,11.6,.455,0.1,0.4,.286,5.1,11.2,.461,.460,2.4,2.9,.835,1.2,1.8,3.0,1.8,0.8,0.2,1.5,2.5,13.1,
A.C. Green,26,LAL,PF,82,82,33.0,4.7,9.8,.478,0.2,0.6,.283,4.5,9.3,.489,.486,3.4,4.5,.751,3.2,5.5,8.7,1.1,0.8,0.6,1.4,2.5,12.9,AS
Johnny Newman,26,NYK,SF,80,69,28.5,4.7,9.8,.476,0.6,1.8,.317,4.1,8.1,.511,.504,3.0,3.7,.799,0.8,1.6,2.4,2.3,1.2,0.3,1.8,3.2,12.9,
Jerry Reynolds,27,ORL,SF,67,40,27.1,4.6,11.1,.417,0.0,0.2,.071,4.6,10.9,.424,.418,3.6,4.8,.742,1.4,3.5,4.8,2.7,1.4,1.0,2.1,2.4,12.8,
Sam Mitchell,26,MIN,PF,80,30,30.2,4.7,10.4,.446,0.0,0.1,.000,4.7,10.3,.451,.446,3.4,4.4,.768,2.3,3.5,5.8,1.1,0.8,0.7,1.2,3.8,12.7,
Orlando Woolridge,30,LAL,SF,62,2,22.9,4.9,8.9,.556,0.0,0.1,.000,4.9,8.8,.561,.556,2.8,3.9,.733,0.8,2.2,3.0,1.5,0.6,0.7,1.2,2.6,12.7,6MOY-3
Doc Rivers,28,ATL,PG,48,44,31.8,4.5,10.0,.454,0.5,1.4,.364,4.0,8.6,.469,.479,2.9,3.5,.812,1.0,3.2,4.2,5.5,2.4,0.5,2.0,3.1,12.5,
Blair Rasmussen,27,DEN,C,81,55,24.6,5.5,11.0,.497,0.0,0.0,.000,5.5,11.0,.498,.497,1.4,1.7,.828,2.1,5.2,7.3,1.0,0.5,1.3,0.9,3.7,12.4,
Kevin Willis,27,ATL,PF,81,51,28.1,5.2,9.9,.519,0.0,0.1,.286,5.1,9.9,.521,.520,2.1,3.0,.683,3.1,4.8,8.0,0.7,0.8,0.6,1.8,3.2,12.4,
Antoine Carr,28,2TM,PF,77,4,22.4,4.6,9.4,.494,0.0,0.1,.000,4.6,9.3,.499,.494,3.1,3.9,.795,1.5,2.7,4.2,1.5,0.4,0.9,1.6,3.2,12.3,6MOY-6
Sleepy Floyd,29,HOU,PG,82,73,32.1,4.4,9.8,.451,1.1,2.9,.380,3.3,6.9,.480,.506,2.3,2.8,.806,0.6,1.9,2.4,7.3,1.1,0.1,2.5,1.9,12.2,
Bill Laimbeer,32,DET,C,81,81,33.0,4.7,9.7,.484,0.7,2.0,.361,4.0,7.7,.515,.520,2.0,2.4,.854,2.0,7.6,9.6,2.1,0.7,1.0,1.2,3.4,12.1,
Šarūnas Marčiulionis,25,GSW,SG,75,3,22.6,3.9,7.4,.519,0.1,0.5,.256,3.7,6.9,.539,.528,4.2,5.4,.787,1.1,1.8,2.9,1.6,1.3,0.1,1.8,3.1,12.1,
Kevin Edwards,24,MIA,SG,78,54,28.3,5.1,12.3,.412,0.1,0.4,.300,4.9,11.9,.416,.417,1.8,2.3,.760,1.0,2.6,3.6,3.2,1.6,0.4,2.3,1.9,12.0,
Derrick Gervin,26,NJN,PF,21,0,16.1,4.4,9.4,.472,0.0,0.1,.000,4.4,9.2,.479,.472,3.1,4.2,.730,1.4,1.7,3.1,0.4,1.0,0.3,0.6,2.2,12.0,
Kenny Smith,24,2TM,PG,79,51,30.6,4.8,10.3,.466,0.3,1.1,.313,4.5,9.2,.484,.482,2.0,2.5,.821,0.2,1.8,2.0,5.6,1.0,0.1,2.1,1.8,11.9,
Ron Anderson,31,PHI,SF,78,3,26.8,4.9,10.8,.451,0.0,0.3,.143,4.8,10.5,.459,.452,2.1,2.5,.838,1.0,2.7,3.8,1.8,0.9,0.2,1.0,1.8,11.9,
Kiki Vandeweghe,31,NYK,SF,22,13,25.6,4.6,10.5,.442,0.5,0.9,.526,4.2,9.6,.434,.463,2.0,2.2,.917,0.7,1.7,2.4,1.9,0.7,0.1,1.2,1.3,11.7,
Nick Anderson,22,ORL,SG,81,9,22.0,4.6,9.3,.494,0.0,0.2,.059,4.6,9.1,.504,.495,2.3,3.3,.705,1.3,2.6,3.9,1.5,0.9,0.4,1.7,1.7,11.5,
Bill Cartwright,32,CHI,C,71,71,30.4,4.1,8.4,.488,0.0,0.0,,4.1,8.4,.488,.488,3.2,3.9,.811,1.9,4.6,6.5,2.0,0.5,0.5,1.7,3.4,11.4,
Pooh Richardson,23,MIN,PG,82,48,31.5,5.2,11.3,.461,0.3,1.0,.277,4.9,10.3,.479,.473,0.8,1.3,.589,0.7,2.0,2.6,6.8,1.6,0.3,1.7,1.7,11.4,
Sedale Threatt,28,SEA,PG,65,18,22.8,4.7,9.2,.506,0.1,0.5,.250,4.5,8.7,.520,.513,2.0,2.4,.828,0.7,1.1,1.8,3.3,1.0,0.1,1.2,2.5,11.4,
