Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
C.J. Miles,25,CLE,SF,65,13,21.0,3.9,9.4,.415,1.9,5.0,.384,2.0,4.4,.451,.518,1.4,1.6,.869,0.4,2.3,2.7,1.0,0.8,0.3,1.1,2.1,11.2,
Marcin Gortat,28,PHO,C,61,61,30.8,4.8,9.3,.521,0.0,0.0,.000,4.8,9.2,.524,.521,1.5,2.3,.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1,
Tobias Harris,20,2TM,SF,55,34,23.6,4.2,9.3,.455,0.6,2.0,.315,3.6,7.3,.493,.488,1.9,2.5,.752,1.3,3.9,5.2,1.3,0.6,0.8,1.2,2.2,11.0,
Spencer Hawes,24,PHI,C,82,40,27.2,4.6,9.9,.464,0.4,1.1,.356,4.2,8.8,.477,.483,1.5,1.9,.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0,
Ray Allen,37,MIA,SG,79,0,25.8,3.7,8.2,.449,1.8,4.2,.419,1.9,4.0,.480,.555,1.8,2.0,.886,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,
Jared Dudley,27,PHO,SF,79,50,27.5,4.0,8.5,.468,1.3,3.4,.391,2.6,5.0,.520,.547,1.6,2.1,.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,
Kyle Korver,31,ATL,SF,74,60,30.5,3.7,8.1,.461,2.6,5.6,.457,1.2,2.5,.471,.618,0.9,1.1,.859,0.3,3.6,4.0,2.0,0.9,0.5,0.9,2.3,10.9,
Jason Thompson,26,SAC,PF,82,81,27.9,4.6,9.1,.502,0.0,0.0,.000,4.6,9.0,.504,.502,1.7,2.5,.694,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9,
Randy Foye,29,UTA,SG,82,72,27.4,3.6,9.0,.397,2.2,5.3,.410,1.4,3.7,.378,.518,1.4,1.8,.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8,
Carl Landry,29,GSW,PF,81,2,23.2,4.0,7.4,.540,0.0,0.0,.333,4.0,7.4,.541,.541,2.8,3.4,.817,2.2,3.7,6.0,0.8,0.4,0.4,1.4,2.3,10.8,6MOY-8
Alan Anderson,30,TOR,SF,65,2,23.0,3.6,9.5,.383,1.5,4.4,.333,2.2,5.1,.426,.460,1.9,2.3,.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7,
Ricky Rubio,22,MIN,PG,57,47,29.7,3.2,9.0,.360,0.5,1.6,.293,2.8,7.4,.374,.386,3.7,4.6,.799,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,10.7,
Carlos Delfino,30,HOU,SF,67,5,25.2,3.7,9.3,.405,2.4,6.3,.375,1.4,3.0,.467,.532,0.7,0.8,.857,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6,
Byron Mullens,23,CHA,PF,53,41,26.9,4.1,10.6,.385,1.2,3.9,.317,2.8,6.7,.425,.444,1.2,1.9,.646,1.3,5.0,6.4,1.5,0.6,0.6,1.4,2.1,10.6,
Nick Young,27,PHI,SG,59,17,23.9,3.8,9.2,.413,1.3,3.6,.357,2.5,5.6,.449,.482,1.8,2.2,.820,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6,
Shannon Brown,27,PHO,SG,59,22,23.8,4.1,9.7,.420,0.7,2.4,.277,3.4,7.3,.467,.454,1.7,2.1,.784,0.7,1.8,2.5,1.8,1.0,0.3,1.3,1.6,10.5,
Mike Dunleavy,32,MIL,SF,75,3,25.9,3.7,8.3,.442,1.7,4.0,.428,2.0,4.3,.455,.545,1.4,1.7,.820,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5,
Danny Green,25,SAS,SG,80,80,27.5,3.7,8.3,.448,2.2,5.2,.429,1.5,3.1,.480,.581,0.8,1.0,.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5,
Chris Kaman,30,DAL,C,66,52,20.7,4.7,9.3,.507,0.0,0.0,.000,4.7,9.3,.508,.507,1.0,1.3,.788,1.5,4.2,5.6,0.8,0.4,0.8,1.6,2.1,10.5,
Jason Richardson,32,PHI,SG,33,33,28.4,4.1,10.2,.402,1.7,5.1,.341,2.4,5.1,.462,.487,0.6,1.0,.606,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,10.5,
Tayshaun Prince,32,2TM,SF,82,81,32.1,4.4,10.0,.438,0.5,1.1,.404,3.9,8.9,.442,.461,1.2,1.6,.738,0.9,3.6,4.4,2.4,0.6,0.3,1.1,1.0,10.4,
Patrick Patterson,23,2TM,PF,71,41,25.0,4.5,8.8,.512,0.7,1.9,.386,3.8,6.9,.546,.553,0.7,0.9,.762,1.6,3.2,4.7,1.1,0.4,0.6,0.9,1.9,10.4,
Caron Butler,32,LAC,SF,78,78,24.1,3.9,9.2,.424,1.6,4.2,.388,2.3,5.0,.454,.513,1.0,1.2,.833,0.5,2.3,2.9,1.0,0.7,0.1,0.9,1.8,10.4,
Tyson Chandler,30,NYK,C,66,66,32.8,3.9,6.1,.638,0.0,0.0,,3.9,6.1,.638,.638,2.7,3.9,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,"DPOY-13,AS,DEF1"
Matt Barnes,32,LAC,SF,80,4,25.7,3.9,8.4,.462,1.4,4.1,.342,2.5,4.4,.574,.544,1.1,1.5,.744,1.4,3.2,4.6,1.5,1.0,0.8,1.1,2.9,10.3,
Andray Blatche,26,BRK,C,82,8,19.0,4.2,8.2,.512,0.0,0.3,.136,4.2,8.0,.524,.514,1.8,2.6,.685,2.0,3.1,5.1,1.0,1.0,0.7,1.5,2.0,10.3,
Alonzo Gee,25,CLE,SF,82,82,31.0,3.7,9.1,.410,0.8,2.7,.315,2.9,6.4,.450,.456,2.0,2.5,.795,0.9,3.0,3.9,1.6,1.3,0.4,1.6,2.4,10.3,
Tiago Splitter,28,SAS,PF,81,58,24.7,3.9,7.0,.560,0.0,0.0,.000,3.9,6.9,.561,.560,2.6,3.5,.730,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3,
Ömer Aşık,26,HOU,C,82,82,30.0,4.0,7.5,.541,0.0,0.0,.000,4.0,7.5,.542,.541,2.0,3.6,.562,3.4,8.3,11.7,0.9,0.6,1.1,2.1,2.7,10.1,
Michael Beasley,24,PHO,SF,75,20,20.7,4.1,10.2,.405,0.6,1.9,.313,3.5,8.3,.426,.434,1.3,1.7,.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,10.1,
Jason Terry,35,BOS,SG,79,24,26.9,3.6,8.2,.434,1.6,4.2,.372,2.0,4.0,.498,.529,1.4,1.7,.870,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,10.1,
Amir Johnson,25,TOR,PF,81,38,28.7,4.1,7.5,.554,0.1,0.2,.385,4.1,7.3,.558,.559,1.7,2.3,.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0,
Devin Harris,29,ATL,SG,58,34,24.5,3.3,7.6,.438,1.3,4.0,.335,2.0,3.7,.549,.525,1.9,2.7,.727,0.1,1.9,2.0,3.4,1.1,0.2,1.5,1.8,9.9,
Will Bynum,30,DET,PG,65,0,18.8,3.9,8.3,.469,0.4,1.2,.316,3.5,7.1,.494,.491,1.6,2.0,.809,0.4,1.1,1.5,3.6,0.7,0.1,1.9,2.0,9.8,
Richard Hamilton,34,CHI,SG,50,45,21.8,4.1,9.5,.429,0.3,1.0,.308,3.8,8.5,.444,.446,1.3,1.5,.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,9.8,
Larry Sanders,24,MIL,C,71,55,27.3,4.3,8.5,.506,0.0,0.0,.000,4.3,8.5,.507,.506,1.2,1.9,.618,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,9.8,DPOY-7
Emeka Okafor,30,WAS,C,79,77,26.0,4.2,8.7,.477,0.0,0.0,,4.2,8.7,.477,.477,1.4,2.4,.571,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8,9.7,
Marco Belinelli,26,CHI,SG,73,27,25.8,3.3,8.4,.395,1.1,3.0,.357,2.2,5.3,.416,.460,1.9,2.3,.839,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,9.6,
Andre Miller,36,DEN,PG,82,11,26.2,3.7,7.7,.479,0.2,0.8,.266,3.5,6.9,.504,.493,2.0,2.4,.840,0.7,2.2,2.9,5.9,0.9,0.1,2.1,1.9,9.6,6MOY-6
Trevor Ariza,27,WAS,SF,56,15,26.3,3.4,8.1,.417,1.4,3.7,.364,2.0,4.3,.463,.501,1.4,1.7,.821,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3,9.5,DPOY-17
Gary Neal,28,SAS,SG,68,17,21.8,3.6,8.8,.412,1.3,3.7,.355,2.3,5.1,.454,.487,0.9,1.1,.865,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4,9.5,
Chase Budinger,24,MIN,SF,23,1,22.1,3.4,8.3,.414,1.1,3.5,.321,2.3,4.8,.482,.482,1.4,1.8,.762,0.7,2.4,3.1,1.1,0.6,0.3,1.0,1.3,9.4,
Derrick Favors,21,UTA,PF,77,8,23.2,3.6,7.4,.482,0.0,0.1,.000,3.6,7.3,.487,.482,2.3,3.4,.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,9.4,
Antawn Jamison,36,LAL,PF,76,6,21.5,3.5,7.6,.464,1.1,3.1,.361,2.4,4.5,.535,.537,1.2,1.8,.691,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6,9.4,
Harrison Barnes,20,GSW,SF,81,81,25.4,3.4,7.8,.439,0.6,1.8,.359,2.8,6.0,.464,.481,1.8,2.3,.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7,9.2,ROY-6
Avery Bradley,22,BOS,PG,50,50,28.7,3.8,9.6,.402,0.8,2.5,.317,3.0,7.0,.432,.444,0.7,1.0,.755,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6,9.2,"DPOY-12,DEF2"
Dorell Wright,27,PHI,SF,79,8,22.6,3.0,7.6,.396,1.7,4.6,.374,1.3,3.0,.429,.508,1.5,1.8,.851,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2,
JaVale McGee,25,DEN,C,79,0,18.1,3.8,6.7,.575,0.0,0.0,1.000,3.8,6.7,.574,.576,1.4,2.4,.591,2.0,2.8,4.8,0.3,0.4,2.0,1.1,2.3,9.1,
Kevin Séraphin,23,WAS,C,79,8,21.8,4.2,9.1,.461,0.0,0.0,,4.2,9.1,.461,.461,0.8,1.1,.693,1.4,3.0,4.4,0.7,0.3,0.7,1.6,2.7,9.1,
Michael Kidd-Gilchrist,19,CHA,SF,78,77,26.0,3.6,7.9,.458,0.0,0.1,.222,3.6,7.7,.462,.460,1.8,2.4,.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1,9.0,ROY-8
Tony Allen,31,MEM,SG,79,79,26.7,3.6,8.1,.445,0.0,0.3,.125,3.6,7.8,.458,.447,1.7,2.4,.717,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9,"DPOY-5,DEF1"
Jonas Valančiūnas,20,TOR,C,62,57,23.9,3.3,5.9,.557,0.0,0.0,,3.3,5.9,.557,.557,2.4,3.0,.789,2.0,4.0,6.0,0.7,0.3,1.3,1.5,3.0,8.9,ROY-9
DeAndre Jordan,24,LAC,C,82,82,24.5,3.8,6.0,.643,0.0,0.0,,3.8,6.0,.643,.643,1.2,3.0,.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,
John Salmons,33,SAC,SF,76,72,30.0,3.2,8.1,.399,1.3,3.5,.371,1.9,4.5,.420,.480,1.1,1.4,.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,8.8,
Kyle Singler,24,DET,SF,82,74,28.0,3.4,7.8,.428,0.9,2.4,.350,2.5,5.4,.464,.483,1.2,1.5,.806,1.3,2.7,4.0,0.9,0.7,0.5,1.2,2.6,8.8,
Lance Stephenson,22,IND,SG,78,72,29.2,3.5,7.7,.460,0.8,2.4,.330,2.7,5.3,.520,.512,1.0,1.5,.652,0.6,3.3,3.9,2.9,1.0,0.2,1.4,2.1,8.8,
Brandon Bass,27,BOS,PF,81,69,27.6,3.5,7.3,.486,0.0,0.0,.000,3.5,7.2,.487,.486,1.6,1.9,.860,1.6,3.7,5.2,1.0,0.5,0.8,1.0,2.3,8.7,
Jerryd Bayless,24,MEM,PG,80,4,22.1,3.3,7.8,.419,0.9,2.5,.353,2.4,5.3,.450,.476,1.3,1.5,.836,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,8.7,
Chris Copeland,28,NYK,PF,56,13,15.4,3.3,6.8,.479,1.1,2.5,.421,2.2,4.3,.513,.557,1.1,1.5,.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,ROY-6
Dante Cunningham,25,MIN,PF,80,9,25.1,3.9,8.4,.468,0.0,0.1,.000,3.9,8.3,.472,.468,0.8,1.3,.650,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,
Jimmy Butler,23,CHI,SF,82,20,26.0,2.9,6.2,.467,0.5,1.3,.381,2.4,5.0,.489,.506,2.3,2.8,.803,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2,8.6,DPOY-17
Mario Chalmers,26,MIA,PG,77,77,26.9,2.9,6.9,.429,1.6,3.9,.409,1.4,3.0,.456,.545,1.2,1.5,.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,8.6,
Alexey Shved,24,MIN,SG,77,16,23.9,3.1,8.2,.372,1.1,3.7,.295,2.0,4.5,.435,.439,1.4,1.9,.720,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,8.6,
Eric Bledsoe,23,LAC,PG,76,12,20.4,3.3,7.5,.445,0.4,1.0,.397,2.9,6.4,.453,.473,1.4,1.8,.791,1.0,1.9,3.0,3.1,1.4,0.7,1.8,1.5,8.5,
Brandan Wright,25,DAL,C,64,16,18.0,3.8,6.3,.597,0.0,0.0,.000,3.8,6.3,.601,.597,0.9,1.5,.615,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2,8.5,
Chauncey Billups,36,LAC,SG,22,22,19.0,2.4,6.0,.402,1.5,4.1,.367,0.9,1.9,.476,.527,2.0,2.2,.938,0.1,1.4,1.5,2.2,0.5,0.0,1.2,1.1,8.4,
Marreese Speights,25,2TM,C,79,3,16.5,3.3,7.4,.445,0.0,0.1,.300,3.3,7.3,.448,.448,1.7,2.2,.771,1.8,3.0,4.9,0.6,0.3,0.7,1.0,2.2,8.3,
Jermaine O'Neal,34,PHO,C,55,4,18.7,3.3,6.7,.482,0.0,0.0,,3.3,6.7,.482,.482,1.7,2.1,.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3,
Beno Udrih,30,2TM,SG,66,9,22.1,3.2,7.2,.441,0.5,1.5,.333,2.7,5.7,.471,.477,1.3,1.6,.816,0.5,1.6,2.1,4.6,0.6,0.0,1.6,1.4,8.2,
Maurice Harkless,19,ORL,SF,76,59,26.0,3.4,7.4,.461,0.4,1.5,.274,3.0,5.9,.510,.489,1.0,1.7,.570,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,
Markieff Morris,23,PHO,PF,82,32,22.4,3.2,8.0,.407,0.5,1.6,.336,2.7,6.3,.426,.442,1.1,1.5,.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,8.2,
Jason Smith,26,NOH,C,51,0,17.2,3.3,6.7,.490,0.0,0.1,.000,3.3,6.6,.496,.490,1.7,2.0,.843,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,8.2,
Taj Gibson,27,CHI,PF,65,5,22.4,3.3,6.8,.485,0.0,0.1,.000,3.3,6.7,.490,.485,1.4,2.0,.679,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6,8.0,
Wesley Johnson,25,PHO,SF,50,21,19.1,3.2,7.9,.407,1.0,3.1,.323,2.2,4.8,.461,.470,0.5,0.7,.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0,
Kosta Koufos,23,DEN,C,81,81,22.4,3.6,6.3,.581,0.0,0.0,.000,3.6,6.3,.582,.581,0.7,1.3,.558,2.6,4.3,6.9,0.4,0.5,1.3,0.7,3.0,8.0,
Wayne Ellington,25,2TM,SG,78,21,21.3,2.9,6.8,.427,1.2,3.1,.392,1.7,3.7,.457,.516,0.9,1.0,.907,0.3,1.8,2.1,1.3,0.6,0.0,0.7,1.0,7.9,
Andre Drummond,19,DET,C,60,10,20.7,3.5,5.7,.608,0.0,0.0,.500,3.5,5.7,.609,.610,1.0,2.7,.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9,ROY-4
Jodie Meeks,25,LAL,SG,78,10,21.3,2.6,6.8,.387,1.6,4.4,.357,1.1,2.4,.441,.502,1.1,1.2,.896,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3,7.9,
Tyler Zeller,23,CLE,C,77,55,26.4,3.2,7.3,.438,0.0,0.1,.000,3.2,7.2,.441,.438,1.6,2.0,.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,
Courtney Lee,27,BOS,SG,78,39,24.9,3.2,6.8,.464,0.7,2.0,.372,2.4,4.8,.503,.519,0.8,0.9,.861,0.4,2.0,2.4,1.8,1.1,0.3,1.1,1.8,7.8,
E'Twaun Moore,23,ORL,SG,75,21,22.4,3.2,8.0,.396,0.9,2.6,.340,2.3,5.3,.424,.452,0.6,0.8,.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8,
Andrew Nicholson,23,ORL,PF,75,28,16.7,3.4,6.5,.527,0.0,0.0,,3.4,6.5,.527,.527,1.0,1.3,.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8,
Ed Davis,23,2TM,PF,81,28,20.1,3.2,6.0,.539,0.0,0.0,,3.2,6.0,.539,.539,1.3,2.1,.617,1.9,3.8,5.7,0.8,0.5,1.0,0.8,2.4,7.7,
Marcus Morris,23,2TM,PF,77,23,19.8,2.9,6.8,.422,1.1,3.0,.369,1.8,3.8,.464,.504,0.9,1.5,.564,1.0,2.6,3.6,0.8,0.6,0.3,1.0,2.1,7.7,
Kirk Hinrich,32,CHI,PG,60,60,29.4,2.7,7.0,.377,1.2,3.0,.390,1.5,4.0,.367,.461,1.2,1.6,.714,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,7.7,
Jonas Jerebko,25,DET,PF,49,2,18.2,2.9,6.4,.449,0.5,1.7,.301,2.4,4.8,.502,.489,1.4,1.8,.773,1.4,2.4,3.8,0.9,0.8,0.2,0.9,1.8,7.7,
A.J. Price,26,WAS,PG,57,22,22.4,2.8,7.2,.390,1.2,3.5,.350,1.6,3.7,.427,.475,0.9,1.1,.790,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7,
Gerald Wallace,30,BRK,SF,69,68,30.1,2.6,6.6,.397,0.7,2.4,.282,2.0,4.3,.461,.448,1.8,2.8,.637,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7,7.7,
Thabo Sefolosha,28,OKC,SG,81,81,27.5,2.8,5.8,.481,1.3,3.2,.419,1.4,2.6,.558,.597,0.7,0.9,.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,7.6,
Toney Douglas,26,2TM,PG,71,0,18.2,2.6,6.6,.403,1.2,3.0,.380,1.5,3.5,.424,.491,1.1,1.2,.905,0.5,1.5,1.9,2.1,1.0,0.0,1.1,2.0,7.5,
Linas Kleiza,28,TOR,SF,20,3,18.8,2.4,7.2,.333,1.0,3.3,.303,1.4,3.9,.359,.403,1.6,1.9,.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,7.4,
Al-Farouq Aminu,22,NOH,SF,76,71,27.2,3.0,6.2,.475,0.1,0.3,.211,2.9,6.0,.486,.479,1.3,1.8,.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3,
Steve Blake,32,LAL,PG,45,13,26.1,2.5,6.0,.422,1.6,3.8,.421,0.9,2.2,.424,.556,0.6,0.8,.771,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8,7.3,
Earl Clark,25,LAL,PF,59,36,23.1,2.9,6.5,.440,0.6,1.8,.337,2.3,4.8,.479,.486,0.9,1.3,.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,7.3,
Elton Brand,33,DAL,C,72,18,21.2,3.1,6.6,.473,0.0,0.0,.000,3.1,6.6,.474,.473,0.9,1.3,.710,1.8,4.2,6.0,1.0,0.7,1.3,0.8,2.7,7.2,
Jimmer Fredette,23,SAC,SG,69,0,14.0,2.5,5.9,.421,0.9,2.3,.417,1.6,3.7,.423,.500,1.2,1.4,.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,
Enes Freedom,20,UTA,C,70,2,15.4,2.9,5.4,.544,0.0,0.0,1.000,2.9,5.4,.542,.545,1.3,1.7,.795,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7,7.2,
Kenyon Martin,35,NYK,C,18,11,23.9,3.1,5.2,.602,0.0,0.0,,3.1,5.2,.602,.602,0.9,2.2,.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,
Marvin Williams,26,UTA,SF,73,51,23.7,2.7,6.4,.423,0.7,2.3,.325,2.0,4.2,.477,.481,1.1,1.4,.778,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2,
Aaron Brooks,28,2TM,PG,53,20,18.8,2.7,6.0,.453,0.9,2.5,.373,1.8,3.4,.511,.532,0.8,1.0,.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8,7.1,
Brian Roberts,27,NOH,PG,78,5,17.0,2.7,6.6,.417,0.8,2.0,.386,2.0,4.6,.430,.475,0.9,1.0,.909,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4,7.1,
Alec Burks,21,UTA,SG,64,0,17.8,2.5,6.1,.420,0.5,1.4,.359,2.0,4.6,.439,.463,1.4,2.0,.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0,
Gerald Green,27,IND,SF,60,7,18.0,2.6,7.1,.366,1.0,3.1,.314,1.6,3.9,.407,.435,0.9,1.1,.800,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,7.0,
Tyler Hansbrough,27,IND,PF,81,8,16.9,2.2,5.0,.432,0.0,0.0,.000,2.2,5.0,.436,.432,2.7,3.7,.720,2.0,2.6,4.6,0.4,0.4,0.2,1.0,1.9,7.0,
Brandon Rush,27,GSW,SF,2,0,12.5,3.0,4.5,.667,0.0,1.0,.000,3.0,3.5,.857,.667,1.0,1.5,.667,0.0,0.5,0.5,1.0,0.0,0.0,1.5,2.5,7.0,
Rasheed Wallace,38,NYK,C,21,0,14.1,2.6,6.8,.387,1.0,3.3,.319,1.6,3.5,.452,.465,0.7,1.0,.700,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9,7.0,
Hakim Warrick,30,2TM,PF,28,14,17.5,2.4,5.9,.406,0.0,0.1,.000,2.4,5.8,.414,.406,2.1,3.1,.682,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3,6.9,
Jason Maxiell,29,DET,PF,72,71,24.8,2.8,6.3,.446,0.0,0.0,,2.8,6.3,.446,.446,1.3,2.0,.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4,6.9,
Jeremy Pargo,26,2TM,PG,39,11,16.8,2.5,6.4,.396,0.6,1.9,.338,1.9,4.5,.420,.446,1.1,1.6,.677,0.2,1.1,1.3,2.4,0.3,0.1,1.3,1.2,6.8,
Iman Shumpert,22,NYK,SG,45,45,22.1,2.4,6.1,.396,1.1,2.8,.402,1.3,3.3,.392,.489,0.8,1.0,.766,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2,6.8,
Charlie Villanueva,28,DET,PF,69,0,15.8,2.5,6.7,.377,1.3,3.8,.347,1.2,3.0,.415,.474,0.4,0.7,.551,0.7,2.8,3.5,0.8,0.4,0.6,0.6,1.4,6.8,
C.J. Watson,28,BRK,PG,80,8,19.0,2.4,5.7,.418,1.1,2.7,.411,1.3,3.1,.424,.514,0.9,1.1,.780,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8,
Samuel Dalembert,31,MIL,C,47,23,16.3,2.9,5.4,.542,0.0,0.0,1.000,2.9,5.4,.540,.543,0.8,1.2,.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,
Jordan Hill,25,LAL,PF,29,1,15.8,2.7,5.3,.497,0.0,0.1,.000,2.7,5.3,.503,.497,1.4,2.1,.656,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9,6.7,
Josh Howard,32,MIN,SF,11,4,18.8,2.8,7.0,.403,0.5,1.5,.313,2.4,5.5,.426,.435,0.6,1.1,.583,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,6.7,
Luc Mbah a Moute,26,MIL,SF,58,45,22.9,2.6,6.5,.401,0.2,0.6,.351,2.4,5.9,.406,.418,1.2,2.2,.571,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4,6.7,
Shane Battier,34,MIA,SF,72,20,24.8,2.1,5.0,.420,1.9,4.4,.430,0.2,0.6,.348,.608,0.4,0.5,.842,0.5,1.8,2.3,1.0,0.6,0.8,0.5,2.1,6.6,6MOY-12
Ivan Johnson,28,ATL,PF,69,5,15.0,2.7,5.2,.520,0.0,0.2,.077,2.7,5.0,.536,.521,1.2,1.9,.618,1.1,2.8,3.9,0.7,0.8,0.2,1.0,1.9,6.6,
Cartier Martin,28,WAS,SF,41,3,16.9,2.3,6.1,.381,1.4,3.6,.397,0.9,2.6,.358,.496,0.5,0.7,.714,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,
Steve Novak,29,NYK,SF,81,1,20.3,2.2,5.3,.414,1.8,4.3,.425,0.4,1.0,.367,.587,0.4,0.4,.909,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2,6.6,
Jannero Pargo,33,3TM,PG,32,0,15.8,2.4,6.6,.368,1.2,3.6,.336,1.2,3.0,.406,.460,0.4,0.4,.923,0.3,0.8,1.1,2.1,0.6,0.1,1.3,1.3,6.5,
Quincy Pondexter,24,MEM,SF,59,1,21.1,2.2,5.1,.428,1.0,2.6,.395,1.2,2.5,.463,.528,1.0,1.3,.787,0.7,1.5,2.2,1.0,0.6,0.1,0.7,1.6,6.4,
Terrence Ross,21,TOR,SG,73,2,17.0,2.5,6.3,.407,0.9,2.7,.332,1.7,3.6,.464,.478,0.4,0.6,.714,0.5,1.5,2.0,0.7,0.6,0.2,0.7,1.7,6.4,
P.J. Tucker,27,PHO,SG,79,45,24.2,2.7,5.6,.473,0.3,0.9,.314,2.4,4.7,.503,.498,0.8,1.1,.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,
Damien Wilkins,33,PHI,SG,61,21,18.0,2.4,5.2,.459,0.3,0.8,.333,2.1,4.3,.483,.486,1.3,1.8,.743,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4,
Shaun Livingston,27,2TM,PG,66,16,22.0,2.5,5.2,.480,0.0,0.1,.000,2.5,5.2,.485,.480,1.3,1.5,.867,0.5,1.9,2.4,3.3,0.7,0.5,1.2,1.9,6.3,
